,Time Stamp,Region,Latitude,Longitude,Risk-Score,Risk-Level
29,03-16-2020,Westchester,33.9597349,-118.40063219999999,0.31510125515289933,1
30,03-17-2020,Alhambra,34.093042,-118.12706000000001,0.2434560241933114,1
31,03-17-2020,Altadena,34.1863161,-118.13523290000002,0.5973604583316162,1
32,03-17-2020,Arcadia,34.136207500000005,-118.0401497,0.07628882516659366,0
33,03-17-2020,Baldwin Hills,34.01098870000001,-118.3370709,0.22014977348224687,1
34,03-17-2020,Beverly Hills,34.0696501,-118.3963062,0.0,0
35,03-17-2020,Boyle Heights,34.0436892,-118.20976840000002,0.0,0
36,03-17-2020,Brentwood,34.0521403,-118.4740699,0.0,0
37,03-17-2020,Carson,33.832204299999994,-118.2517547,0.3892395060724841,1
38,03-17-2020,Culver City,34.021122399999996,-118.3964665,0.0,0
39,03-17-2020,Diamond Bar,34.02862260000001,-117.81033670000001,0.0,0
40,03-17-2020,Eagle Rock,34.1366877,-118.20767959999999,0.07275364449889124,0
41,03-17-2020,Encino,34.1591324,-118.50161659999999,0.0,0
42,03-17-2020,Gardena,33.8963593,-118.3053037,0.0,0
43,03-17-2020,Glendale,34.146941600000005,-118.24784709999999,0.05489954897287988,0
44,03-17-2020,Granada Hills,34.26615579999999,-118.5174342,0.0,0
45,03-17-2020,Hollywood,34.0980031,-118.32952320000001,0.29718057306733175,1
46,03-17-2020,Hollywood Hills,34.1311792,-118.33554740000001,0.29718057306733175,1
47,03-17-2020,Inglewood,33.9562003,-118.353132,0.1888550322864946,1
48,03-17-2020,La Mirada,33.906097100000004,-118.0107092,0.0,0
49,03-17-2020,Lynwood,33.924831,-118.2024154,0.11867068510368811,1
50,03-17-2020,Manhattan Beach,33.8915985,-118.39512409999999,0.007817528054464474,0
51,03-17-2020,Mar Vista,34.0037605,-118.43916409999999,0.6442159570162701,1
52,03-17-2020,Melrose,34.0536909,-118.2427666,3.4462825683810347,3
53,03-17-2020,Monterey Park,34.051522,-118.129807,0.37082306836293066,1
54,03-17-2020,North Hollywood,34.1729044,-118.37403710000001,0.7998332671146378,1
55,03-17-2020,Northridge,34.2345615,-118.53693159999999,0.0,0
56,03-17-2020,Reseda,34.200078399999995,-118.53698840000001,0.0,0
57,03-17-2020,San Dimas,34.1066756,-117.8067257,0.0,0
58,03-17-2020,San Pedro,33.7358518,-118.2922934,0.0,0
59,03-17-2020,Santa Clarita,34.3916641,-118.54258600000001,0.5841534483138727,1
60,03-17-2020,Santa Monica,34.019470399999996,-118.4912273,0.7459799584788445,1
61,03-17-2020,Sherman Oaks,34.1508718,-118.4489865,0.4490532210243349,1
62,03-17-2020,Silverlake,34.092940999999996,-118.2697155,0.45657790051578917,1
63,03-17-2020,Tarzana,34.171443599999996,-118.54297890000001,0.0,0
64,03-17-2020,Torrance,33.83584920000001,-118.34062879999999,0.12268739986139718,1
65,03-17-2020,Venice,33.995044,-118.4668875,0.6305704510104115,1
66,03-17-2020,West Adams,34.0294356,-118.35248329999999,0.0,0
67,03-17-2020,West Hills,34.2032325,-118.645476,0.0,0
68,03-17-2020,West Hollywood,34.0923014,-118.36928940000001,0.7802787398881998,1
69,03-17-2020,West Vernon,34.007135,-118.22525,0.0,0
70,03-17-2020,Westchester,33.9597349,-118.40063219999999,0.22438788520230152,1
71,03-17-2020,Woodland Hills,34.1684364,-118.6058382,0.6175974586681147,1
72,03-18-2020,Alhambra,34.093042,-118.12706000000001,0.2706910633410458,1
73,03-18-2020,Arcadia,34.136207500000005,-118.0401497,0.0,0
74,03-18-2020,Baldwin Hills,34.01098870000001,-118.3370709,0.22217729868536,1
75,03-18-2020,Beverly Hills,34.0696501,-118.3963062,0.0,0
76,03-18-2020,Boyle Heights,34.0436892,-118.20976840000002,0.0,0
77,03-18-2020,Brentwood,34.0521403,-118.4740699,0.0,0
78,03-18-2020,Carson,33.832204299999994,-118.2517547,0.5696668127875324,1
79,03-18-2020,Century Palms/Cove,34.062844,-118.41581299999999,0.33092090488364084,1
80,03-18-2020,Culver City,34.021122399999996,-118.3964665,0.0,0
81,03-18-2020,Diamond Bar,34.02862260000001,-117.81033670000001,0.0,0
82,03-18-2020,Eagle Rock,34.1366877,-118.20767959999999,0.0,0
83,03-18-2020,Encino,34.1591324,-118.50161659999999,0.2452532796020853,1
84,03-18-2020,Gardena,33.8963593,-118.3053037,0.0,0
85,03-18-2020,Glendale,34.146941600000005,-118.24784709999999,0.08061083987786165,0
86,03-18-2020,Granada Hills,34.26615579999999,-118.5174342,0.0,0
87,03-18-2020,Hollywood,34.0980031,-118.32952320000001,0.2907903159668392,1
88,03-18-2020,Hollywood Hills,34.1311792,-118.33554740000001,0.2907903159668392,1
89,03-18-2020,Inglewood,33.9562003,-118.353132,0.22066324515743568,1
90,03-18-2020,La Mirada,33.906097100000004,-118.0107092,0.0,0
91,03-18-2020,Lynwood,33.924831,-118.2024154,0.06524770282635445,0
92,03-18-2020,Manhattan Beach,33.8915985,-118.39512409999999,0.0,0
93,03-18-2020,Mar Vista,34.0037605,-118.43916409999999,0.7361683354844436,1
94,03-18-2020,Melrose,34.0536909,-118.2427666,3.681291782067313,3
95,03-18-2020,Monterey Park,34.051522,-118.129807,0.30635457827612517,1
96,03-18-2020,North Hollywood,34.1729044,-118.37403710000001,0.928722117328251,1
97,03-18-2020,Northridge,34.2345615,-118.53693159999999,0.0,0
98,03-18-2020,Reseda,34.200078399999995,-118.53698840000001,0.0,0
99,03-18-2020,San Dimas,34.1066756,-117.8067257,0.0,0
100,03-18-2020,San Pedro,33.7358518,-118.2922934,0.0,0
101,03-18-2020,Santa Clarita,34.3916641,-118.54258600000001,0.4722262682053621,1
102,03-18-2020,Santa Monica,34.019470399999996,-118.4912273,1.0275586462657007,2
103,03-18-2020,Sherman Oaks,34.1508718,-118.4489865,0.3020933951772623,1
104,03-18-2020,Silverlake,34.092940999999996,-118.2697155,0.8133811442571187,1
105,03-18-2020,Sylmar,34.307625200000004,-118.44921480000001,0.14518663607219964,1
106,03-18-2020,Tarzana,34.171443599999996,-118.54297890000001,0.0,0
107,03-18-2020,Torrance,33.83584920000001,-118.34062879999999,0.05644519763206731,0
108,03-18-2020,Venice,33.995044,-118.4668875,0.6107664210894848,1
109,03-18-2020,Walnut,34.020289399999996,-117.86533859999999,0.0,0
110,03-18-2020,West Adams,34.0294356,-118.35248329999999,0.0,0
111,03-18-2020,West Hills,34.2032325,-118.645476,0.0,0
112,03-18-2020,West Hollywood,34.0923014,-118.36928940000001,0.7766382524447014,1
113,03-18-2020,West Los Angeles,34.0463986,-118.44813500000001,0.0,0
114,03-18-2020,West Vernon,34.007135,-118.22525,0.03636882111836974,0
115,03-18-2020,Westchester,33.9597349,-118.40063219999999,0.07878261306204976,0
116,03-18-2020,Woodland Hills,34.1684364,-118.6058382,0.514096378533994,1
117,03-19-2020,Alhambra,34.093042,-118.12706000000001,0.2851413389539179,1
118,03-19-2020,Arcadia,34.136207500000005,-118.0401497,0.0,0
119,03-19-2020,Baldwin Hills,34.01098870000001,-118.3370709,0.2594487432408392,1
120,03-19-2020,Beverly Hills,34.0696501,-118.3963062,0.0,0
121,03-19-2020,Beverlywood,34.045933399999996,-118.39492,1.5472541109860145,2
122,03-19-2020,Boyle Heights,34.0436892,-118.20976840000002,0.0,0
123,03-19-2020,Brentwood,34.0521403,-118.4740699,0.0,0
124,03-19-2020,Burbank,34.181648200000005,-118.3258554,0.4570221098197557,1
125,03-19-2020,Calabasas,34.144664299999995,-118.6440973,0.0,0
126,03-19-2020,Carson,33.832204299999994,-118.2517547,0.7079262692943002,1
127,03-19-2020,Castaic,34.488882200000006,-118.6228656,0.24543044838241032,1
128,03-19-2020,Covina,34.1024,-117.85486499999999,0.0,0
129,03-19-2020,Crestview,34.0621851,-118.4250119,1.353232804282037,2
130,03-19-2020,Culver City,34.021122399999996,-118.3964665,0.0,0
131,03-19-2020,Diamond Bar,34.02862260000001,-117.81033670000001,0.0,0
132,03-19-2020,Eagle Rock,34.1366877,-118.20767959999999,0.0,0
133,03-19-2020,East Los Angeles,34.0239015,-118.17201570000002,0.497353760031413,1
134,03-19-2020,Echo Park,34.0779819,-118.2567824,0.0,0
135,03-19-2020,Encino,34.1591324,-118.50161659999999,1.0048377874679126,2
136,03-19-2020,Gardena,33.8963593,-118.3053037,0.0,0
137,03-19-2020,Glendale,34.146941600000005,-118.24784709999999,0.2897998410535781,1
138,03-19-2020,Granada Hills,34.26615579999999,-118.5174342,0.0,0
139,03-19-2020,Hancock Park,34.0677881,-118.33257649999999,1.2096898507887897,2
140,03-19-2020,Hawthorne,33.9188589,-118.34832560000001,0.0,0
141,03-19-2020,Hollywood,34.0980031,-118.32952320000001,0.505575282336893,1
142,03-19-2020,Hollywood Hills,34.1311792,-118.33554740000001,0.505575282336893,1
143,03-19-2020,Inglewood,33.9562003,-118.353132,0.3162841535587978,1
144,03-19-2020,La Mirada,33.906097100000004,-118.0107092,0.0,0
145,03-19-2020,Lawndale,33.8885217,-118.3531991,0.0,0
146,03-19-2020,Lomita,33.8036545,-118.3195014,0.0,0
147,03-19-2020,Lynwood,33.924831,-118.2024154,0.09060667395433483,0
148,03-19-2020,Manhattan Beach,33.8915985,-118.39512409999999,0.1050410510500929,1
149,03-19-2020,Mar Vista,34.0037605,-118.43916409999999,0.7712975234785507,1
150,03-19-2020,Melrose,34.0536909,-118.2427666,3.5075855606396056,3
151,03-19-2020,Monterey Park,34.051522,-118.129807,0.22486075000980787,1
152,03-19-2020,North Hollywood,34.1729044,-118.37403710000001,1.079032112998735,2
153,03-19-2020,Northridge,34.2345615,-118.53693159999999,0.0,0
154,03-19-2020,Pacific Palisades,34.0480643,-118.5264706,1.4521413536004844,2
155,03-19-2020,Palms,34.024732799999995,-118.4116152,0.34751646108689765,1
156,03-19-2020,Playa Vista,33.976010200000005,-118.4181654,0.0,0
157,03-19-2020,Reseda,34.200078399999995,-118.53698840000001,0.0,0
158,03-19-2020,San Dimas,34.1066756,-117.8067257,0.0,0
159,03-19-2020,San Pedro,33.7358518,-118.2922934,0.0,0
160,03-19-2020,Santa Clarita,34.3916641,-118.54258600000001,0.46801863177171954,1
161,03-19-2020,Santa Monica,34.019470399999996,-118.4912273,1.4413268241777877,2
162,03-19-2020,Santa Monica Mountains,34.031132,-118.26150700000001,0.0,0
163,03-19-2020,Sherman Oaks,34.1508718,-118.4489865,0.19484164304192822,1
164,03-19-2020,South El Monte,34.0519548,-118.04673390000002,0.0,0
165,03-19-2020,Stevenson Ranch,34.3864721,-118.5826635,0.0,0
166,03-19-2020,Studio City,34.148398900000004,-118.39618770000001,0.0,0
167,03-19-2020,Sylmar,34.307625200000004,-118.44921480000001,0.0,0
168,03-19-2020,Tarzana,34.171443599999996,-118.54297890000001,0.0,0
169,03-19-2020,Torrance,33.83584920000001,-118.34062879999999,0.09362027195170383,0
170,03-19-2020,Tujunga,34.252225,-118.2884105,0.193996256809855,1
171,03-19-2020,University Park,34.027449,-118.2839493,0.22689446419811785,1
172,03-19-2020,Valley Glen,34.182637899999996,-118.41386659999999,0.37394101879496006,1
173,03-19-2020,Van Nuys,34.1866193,-118.4486669,0.8016694741651547,1
174,03-19-2020,Venice,33.995044,-118.4668875,0.5701531172040784,1
175,03-19-2020,Vermont Knolls,33.9668188,-118.29167,0.0,0
176,03-19-2020,Walnut,34.020289399999996,-117.86533859999999,0.0,0
177,03-19-2020,West Adams,34.0294356,-118.35248329999999,0.0,0
178,03-19-2020,West Hills,34.2032325,-118.645476,0.0,0
179,03-19-2020,West Hollywood,34.0923014,-118.36928940000001,1.0385565795670626,2
180,03-19-2020,West Los Angeles,34.0463986,-118.44813500000001,0.0,0
181,03-19-2020,West Vernon,34.007135,-118.22525,0.20667877619712802,1
182,03-19-2020,Westchester,33.9597349,-118.40063219999999,0.0,0
183,03-19-2020,Westwood,34.05612070000001,-118.43063470000001,1.2416008229622357,2
184,03-19-2020,Whittier,33.9708782,-118.0308396,0.0,0
185,03-19-2020,Woodland Hills,34.1684364,-118.6058382,0.48933256854279905,1
186,03-20-2020,Alhambra,34.093042,-118.12706000000001,0.3119573386630084,1
187,03-20-2020,Altadena,34.1863161,-118.13523290000002,1.1388599750121104,2
188,03-20-2020,Arcadia,34.136207500000005,-118.0401497,0.0,0
189,03-20-2020,Baldwin Hills,34.01098870000001,-118.3370709,0.29948230652502095,1
190,03-20-2020,Beverly Hills,34.0696501,-118.3963062,0.0,0
191,03-20-2020,Beverlywood,34.045933399999996,-118.39492,1.370352844995566,2
192,03-20-2020,Boyle Heights,34.0436892,-118.20976840000002,0.0,0
193,03-20-2020,Brentwood,34.0521403,-118.4740699,0.0,0
194,03-20-2020,Burbank,34.181648200000005,-118.3258554,0.4404622741455903,1
195,03-20-2020,Calabasas,34.144664299999995,-118.6440973,0.0,0
196,03-20-2020,Carson,33.832204299999994,-118.2517547,0.6935904379403524,1
197,03-20-2020,Castaic,34.488882200000006,-118.6228656,0.15763403629679745,1
198,03-20-2020,Century City,34.057426299999996,-118.4147267,1.1421941723614581,2
199,03-20-2020,Century Palms/Cove,34.062844,-118.41581299999999,0.32083137372198894,1
200,03-20-2020,Covina,34.1024,-117.85486499999999,0.0,0
201,03-20-2020,Crestview,34.0621851,-118.4250119,1.3370624721942677,2
202,03-20-2020,Culver City,34.021122399999996,-118.3964665,0.0,0
203,03-20-2020,Diamond Bar,34.02862260000001,-117.81033670000001,0.0,0
204,03-20-2020,Eagle Rock,34.1366877,-118.20767959999999,0.052900548098351104,0
205,03-20-2020,East Los Angeles,34.0239015,-118.17201570000002,0.5127548945221176,1
206,03-20-2020,Echo Park,34.0779819,-118.2567824,0.0,0
207,03-20-2020,El Segundo,33.917028,-118.4156337,0.0,0
208,03-20-2020,Encino,34.1591324,-118.50161659999999,2.2612422841801187,3
209,03-20-2020,Gardena,33.8963593,-118.3053037,0.0,0
210,03-20-2020,Glendale,34.146941600000005,-118.24784709999999,0.7960954652899204,1
211,03-20-2020,Granada Hills,34.26615579999999,-118.5174342,0.0,0
212,03-20-2020,Hancock Park,34.0677881,-118.33257649999999,1.0421460333173085,2
213,03-20-2020,Hawthorne,33.9188589,-118.34832560000001,0.0,0
214,03-20-2020,Hollywood,34.0980031,-118.32952320000001,0.9378947705017932,1
215,03-20-2020,Hollywood Hills,34.1311792,-118.33554740000001,0.9378947705017932,1
216,03-20-2020,Inglewood,33.9562003,-118.353132,0.5314131140380348,1
217,03-20-2020,La Mirada,33.906097100000004,-118.0107092,0.0,0
218,03-20-2020,Lake Balboa,34.1811656,-118.495236,0.48180667428790264,1
219,03-20-2020,Lakewood,33.8503463,-118.11719140000001,0.0,0
220,03-20-2020,Lancaster,34.6981064,-118.13661529999999,0.0,0
221,03-20-2020,Lawndale,33.8885217,-118.3531991,0.0,0
222,03-20-2020,Lomita,33.8036545,-118.3195014,0.0,0
223,03-20-2020,Lynwood,33.924831,-118.2024154,0.20710047663826056,1
224,03-20-2020,Manhattan Beach,33.8915985,-118.39512409999999,0.5334705421531268,1
225,03-20-2020,Mar Vista,34.0037605,-118.43916409999999,0.6857746696340059,1
226,03-20-2020,Melrose,34.0536909,-118.2427666,3.017304984663943,3
227,03-20-2020,Miracle Mile,34.008544,-118.13341499999999,1.519873764015693,2
228,03-20-2020,Monterey Park,34.051522,-118.129807,0.14039620354804003,1
229,03-20-2020,North Hollywood,34.1729044,-118.37403710000001,1.2802459068691217,2
230,03-20-2020,Northridge,34.2345615,-118.53693159999999,0.0,0
231,03-20-2020,Pacific Palisades,34.0480643,-118.5264706,0.7583779805493543,1
232,03-20-2020,Palms,34.024732799999995,-118.4116152,0.32083137372198894,1
233,03-20-2020,Park La Brea,34.067401600000004,-118.35523629999999,0.0,0
234,03-20-2020,Playa Vista,33.976010200000005,-118.4181654,0.0,0
235,03-20-2020,Redondo Beach,33.8455911,-118.38867659999998,1.2957958119467037,2
236,03-20-2020,Reseda,34.200078399999995,-118.53698840000001,0.0,0
237,03-20-2020,San Dimas,34.1066756,-117.8067257,0.0,0
238,03-20-2020,San Fernando,34.28497,-118.437652,0.0,0
239,03-20-2020,San Pedro,33.7358518,-118.2922934,0.0,0
240,03-20-2020,Santa Clarita,34.3916641,-118.54258600000001,0.7028712362775535,1
241,03-20-2020,Santa Monica,34.019470399999996,-118.4912273,1.9450028958576886,2
242,03-20-2020,Santa Monica Mountains,34.031132,-118.26150700000001,0.0,0
243,03-20-2020,Sherman Oaks,34.1508718,-118.4489865,0.24070654462878746,1
244,03-20-2020,South El Monte,34.0519548,-118.04673390000002,0.0,0
245,03-20-2020,South Whittier,33.9435081,-118.03478270000001,0.5221531652314866,1
246,03-20-2020,Stevenson Ranch,34.3864721,-118.5826635,0.0,0
247,03-20-2020,Studio City,34.148398900000004,-118.39618770000001,0.0,0
248,03-20-2020,Sylmar,34.307625200000004,-118.44921480000001,0.0,0
249,03-20-2020,Tarzana,34.171443599999996,-118.54297890000001,0.0,0
250,03-20-2020,Torrance,33.83584920000001,-118.34062879999999,0.3336565107353642,1
251,03-20-2020,Tujunga,34.252225,-118.2884105,0.03367206190383566,0
252,03-20-2020,University Park,34.027449,-118.2839493,0.17655305451545278,1
253,03-20-2020,Valley Glen,34.182637899999996,-118.41386659999999,0.17772312556096473,1
254,03-20-2020,Van Nuys,34.1866193,-118.4486669,0.8682506464761622,1
255,03-20-2020,Venice,33.995044,-118.4668875,0.5314067355050834,1
256,03-20-2020,Vermont Knolls,33.9668188,-118.29167,0.0,0
257,03-20-2020,Walnut,34.020289399999996,-117.86533859999999,0.0,0
258,03-20-2020,West Adams,34.0294356,-118.35248329999999,0.10985295558793222,1
259,03-20-2020,West Hills,34.2032325,-118.645476,0.0,0
260,03-20-2020,West Hollywood,34.0923014,-118.36928940000001,1.6373247774746607,2
261,03-20-2020,West Los Angeles,34.0463986,-118.44813500000001,0.0,0
262,03-20-2020,West Vernon,34.007135,-118.22525,0.43924450556784334,1
263,03-20-2020,Westchester,33.9597349,-118.40063219999999,0.0,0
264,03-20-2020,Westwood,34.05612070000001,-118.43063470000001,0.9821865230431025,1
265,03-20-2020,Whittier,33.9708782,-118.0308396,0.0,0
266,03-20-2020,Winnetka,34.2058826,-118.57093400000001,0.3632951914006076,1
267,03-20-2020,Woodland Hills,34.1684364,-118.6058382,0.6016493545568691,1
268,03-21-2020,Alhambra,34.093042,-118.12706000000001,0.3828742299230205,1
269,03-21-2020,Altadena,34.1863161,-118.13523290000002,1.0001714358394005,2
270,03-21-2020,Arcadia,34.136207500000005,-118.0401497,0.2415997432085728,1
271,03-21-2020,Baldwin Hills,34.01098870000001,-118.3370709,0.29400329564823857,1
272,03-21-2020,Beverly Hills,34.0696501,-118.3963062,0.0,0
273,03-21-2020,Beverlywood,34.045933399999996,-118.39492,0.9120412163557907,1
274,03-21-2020,Boyle Heights,34.0436892,-118.20976840000002,0.0,0
275,03-21-2020,Brentwood,34.0521403,-118.4740699,0.0,0
276,03-21-2020,Burbank,34.181648200000005,-118.3258554,0.46977282520533525,1
277,03-21-2020,Calabasas,34.144664299999995,-118.6440973,0.0,0
278,03-21-2020,Carson,33.832204299999994,-118.2517547,0.47685614614162525,1
279,03-21-2020,Castaic,34.488882200000006,-118.6228656,0.13529397891456804,1
280,03-21-2020,Century City,34.057426299999996,-118.4147267,0.6511242234926737,1
281,03-21-2020,Century Palms/Cove,34.062844,-118.41581299999999,0.30584665944837236,1
282,03-21-2020,Covina,34.1024,-117.85486499999999,0.0,0
283,03-21-2020,Crestview,34.0621851,-118.4250119,1.0008108552211705,2
284,03-21-2020,Culver City,34.021122399999996,-118.3964665,0.0,0
285,03-21-2020,Del Rey,33.9896527,-118.4243437,0.0,0
286,03-21-2020,Diamond Bar,34.02862260000001,-117.81033670000001,0.0,0
287,03-21-2020,Eagle Rock,34.1366877,-118.20767959999999,0.22555499191071587,1
288,03-21-2020,East Los Angeles,34.0239015,-118.17201570000002,0.5345535979547459,1
289,03-21-2020,Echo Park,34.0779819,-118.2567824,0.0,0
290,03-21-2020,El Segundo,33.917028,-118.4156337,0.0,0
291,03-21-2020,Encino,34.1591324,-118.50161659999999,3.628274888070278,3
292,03-21-2020,Gardena,33.8963593,-118.3053037,0.051674849752100786,0
293,03-21-2020,Glendale,34.146941600000005,-118.24784709999999,1.6212758770560978,2
294,03-21-2020,Granada Hills,34.26615579999999,-118.5174342,0.1912902856180935,1
295,03-21-2020,Hancock Park,34.0677881,-118.33257649999999,0.7663122786141868,1
296,03-21-2020,Hawthorne,33.9188589,-118.34832560000001,0.0,0
297,03-21-2020,Hollywood,34.0980031,-118.32952320000001,1.5688839613946408,2
298,03-21-2020,Hollywood Hills,34.1311792,-118.33554740000001,1.5688839613946408,2
299,03-21-2020,Inglewood,33.9562003,-118.353132,0.9829021431139431,1
300,03-21-2020,La Canada Flintridge,34.1998302,-118.2005236,0.0,0
301,03-21-2020,La Mirada,33.906097100000004,-118.0107092,0.0,0
302,03-21-2020,La Verne,34.10084260000001,-117.7678355,0.0,0
303,03-21-2020,Lake Balboa,34.1811656,-118.495236,0.43599049120903194,1
304,03-21-2020,Lakewood,33.8503463,-118.11719140000001,0.0,0
305,03-21-2020,Lancaster,34.6981064,-118.13661529999999,0.0,0
306,03-21-2020,Lawndale,33.8885217,-118.3531991,0.0,0
307,03-21-2020,Lomita,33.8036545,-118.3195014,0.0,0
308,03-21-2020,Lynwood,33.924831,-118.2024154,0.42205040814824224,1
309,03-21-2020,Manhattan Beach,33.8915985,-118.39512409999999,1.2335227315710475,2
310,03-21-2020,Mar Vista,34.0037605,-118.43916409999999,0.5060204790954017,1
311,03-21-2020,Melrose,34.0536909,-118.2427666,2.908082407226111,3
312,03-21-2020,Miracle Mile,34.008544,-118.13341499999999,1.5868235852452213,2
313,03-21-2020,Montebello,34.0159398,-118.111975,0.2807870569096579,1
314,03-21-2020,Monterey Park,34.051522,-118.129807,0.09351646769574262,0
315,03-21-2020,North Hollywood,34.1729044,-118.37403710000001,1.4944012887099016,2
316,03-21-2020,Northridge,34.2345615,-118.53693159999999,0.2656621685118623,1
317,03-21-2020,Pacific Palisades,34.0480643,-118.5264706,0.07521142214863384,0
318,03-21-2020,Palms,34.024732799999995,-118.4116152,0.30584665944837236,1
319,03-21-2020,Park La Brea,34.067401600000004,-118.35523629999999,0.0,0
320,03-21-2020,Playa Vista,33.976010200000005,-118.4181654,0.0,0
321,03-21-2020,Redondo Beach,33.8455911,-118.38867659999998,1.8032987790545318,2
322,03-21-2020,Reseda,34.200078399999995,-118.53698840000001,0.0,0
323,03-21-2020,San Dimas,34.1066756,-117.8067257,0.0,0
324,03-21-2020,San Fernando,34.28497,-118.437652,0.0,0
325,03-21-2020,San Pedro,33.7358518,-118.2922934,0.0,0
326,03-21-2020,Santa Clarita,34.3916641,-118.54258600000001,1.2469446046011892,2
327,03-21-2020,Santa Monica,34.019470399999996,-118.4912273,2.402364596788723,3
328,03-21-2020,Santa Monica Mountains,34.031132,-118.26150700000001,0.0,0
329,03-21-2020,Sherman Oaks,34.1508718,-118.4489865,0.5416265760305589,1
330,03-21-2020,Silverlake,34.092940999999996,-118.2697155,1.3863711287241898,2
331,03-21-2020,South El Monte,34.0519548,-118.04673390000002,0.0,0
332,03-21-2020,South Whittier,33.9435081,-118.03478270000001,0.519093150195977,1
333,03-21-2020,Stevenson Ranch,34.3864721,-118.5826635,0.0,0
334,03-21-2020,Studio City,34.148398900000004,-118.39618770000001,0.0,0
335,03-21-2020,Sun Valley,34.2175042,-118.37035759999999,0.588421402012035,1
336,03-21-2020,Sunland,34.266946600000004,-118.3023,0.0,0
337,03-21-2020,Sylmar,34.307625200000004,-118.44921480000001,0.0,0
338,03-21-2020,Tarzana,34.171443599999996,-118.54297890000001,0.38264552890249953,1
339,03-21-2020,Torrance,33.83584920000001,-118.34062879999999,0.8613921296919221,1
340,03-21-2020,Tujunga,34.252225,-118.2884105,0.0,0
341,03-21-2020,University Park,34.027449,-118.2839493,0.27503863111746263,1
342,03-21-2020,Valley Glen,34.182637899999996,-118.41386659999999,0.0,0
343,03-21-2020,Van Nuys,34.1866193,-118.4486669,0.7964060417184134,1
344,03-21-2020,Venice,33.995044,-118.4668875,0.4987575014563709,1
345,03-21-2020,Vermont Knolls,33.9668188,-118.29167,0.0,0
346,03-21-2020,Vermont Vista,33.9419475,-118.2858138,0.483491047510373,1
347,03-21-2020,Vernon Central,34.007135,-118.22525,0.25094443398287025,1
348,03-21-2020,Walnut,34.020289399999996,-117.86533859999999,0.0,0
349,03-21-2020,West Adams,34.0294356,-118.35248329999999,0.5082893818560359,1
350,03-21-2020,West Covina,34.0686208,-117.93895259999998,0.42598491583680137,1
351,03-21-2020,West Hills,34.2032325,-118.645476,0.0,0
352,03-21-2020,West Hollywood,34.0923014,-118.36928940000001,2.4934977168065084,3
353,03-21-2020,West Los Angeles,34.0463986,-118.44813500000001,0.0,0
354,03-21-2020,West Vernon,34.007135,-118.22525,0.6866623261391901,1
355,03-21-2020,Westchester,33.9597349,-118.40063219999999,0.0,0
356,03-21-2020,Westlake,34.0629226,-118.27282040000001,0.22957604585177335,1
357,03-21-2020,Westwood,34.05612070000001,-118.43063470000001,0.7222915623097721,1
358,03-21-2020,Whittier,33.9708782,-118.0308396,0.0,0
359,03-21-2020,Winnetka,34.2058826,-118.57093400000001,0.3322640734246632,1
360,03-21-2020,Woodland Hills,34.1684364,-118.6058382,0.8718956007652426,1
361,03-22-2020,Alhambra,34.093042,-118.12706000000001,0.5288814590651683,1
